Id,SessionDateTime,CustomerAction,CustomerId,BookId,Name,BookPrice,Quantity,TotalCharges,Transaction,OrderID
80675,49:16.3,Browsed,110,13077,Organizational psychology,5,1,5,Cancelled,C676B98B-5BF1-4C86-A3E7-9EF5D0138892
80676,49:16.3,Added to Cart,423,14425,Psychology,5,1,5,Browsed,C676B98B-5BF1-4C86-A3E7-9EF5D0138892
80677,49:16.3,Added to Cart,30,10342,Personnel management,5,1,5,Browsed,C676B98B-5BF1-4C86-A3E7-9EF5D0138892
80678,49:16.3,Purchased,122,15463,Christmas books,5,1,5,Completed,C676B98B-5BF1-4C86-A3E7-9EF5D0138892
80679,04:16.1,Purchased,376,20148,Shakespeare and Cognition,5,1,5,Completed,2045C415-3400-4437-B9A8-94A54F71363F
80680,04:16.1,Added to Cart,307,13372,Programming with Ada,5,1,5,Added to Cart,2045C415-3400-4437-B9A8-94A54F71363F
80681,04:16.1,Added to Cart,139,16962,Kafka's soup,5,1,5,Added to Cart,2045C415-3400-4437-B9A8-94A54F71363F
80682,04:16.1,Browsed,104,8436,Sources of world history,5,1,5,Cancelled,2045C415-3400-4437-B9A8-94A54F71363F
80683,04:16.1,Purchased,272,5178,Black psychology,5,1,5,Completed,2045C415-3400-4437-B9A8-94A54F71363F
80684,04:16.1,Purchased,494,12488,Forms of prose fiction,5,1,5,Completed,2045C415-3400-4437-B9A8-94A54F71363F
80685,04:16.1,Browsed,440,422,Colouring book,5,1,5,Cancelled,2045C415-3400-4437-B9A8-94A54F71363F
80686,04:16.1,Added to Cart,104,13636,Workskills book 1  book 2  and book 3,5,1,5,Browsed,2045C415-3400-4437-B9A8-94A54F71363F
80687,02:15.9,Added to Cart,97,3665,Elements of computer programming,5,1,5,Browsed,C672A244-1B35-48A7-8CC7-3B16D1849CF1
80688,02:15.9,Browsed,243,21090,UNIX system programming,5,1,5,Cancelled,C672A244-1B35-48A7-8CC7-3B16D1849CF1
80689,02:15.9,Added to Cart,403,14453,The compact Bedford introduction to drama,5,1,5,Added to Cart,C672A244-1B35-48A7-8CC7-3B16D1849CF1
80690,02:15.9,Browsed,34,15070,Journeymen in murder,5,1,5,Cancelled,C672A244-1B35-48A7-8CC7-3B16D1849CF1
80691,02:15.9,Added to Cart,104,14462,Introduction to management,5,1,5,Added to Cart,C672A244-1B35-48A7-8CC7-3B16D1849CF1
80692,02:15.9,Purchased,318,18858,Greek art,5,1,5,Completed,C672A244-1B35-48A7-8CC7-3B16D1849CF1
80693,12:15.5,Added to Cart,255,13462,The Rockport walking program,5,1,5,Added to Cart,0E84199E-5236-4AB1-99D9-AB39260F50AE
80694,12:15.5,Purchased,147,344,Murder book,5,1,5,Completed,0E84199E-5236-4AB1-99D9-AB39260F50AE
80695,49:14.9,Browsed,329,10634,Excursions in world music,5,1,5,Cancelled,DA7491B0-E499-4311-9BB7-2240A4EC7460
80696,49:14.9,Browsed,44,3368,The art of fiction,5,1,5,Cancelled,DA7491B0-E499-4311-9BB7-2240A4EC7460
80697,49:14.9,Purchased,346,15183,The Second World War,5,1,5,Completed,DA7491B0-E499-4311-9BB7-2240A4EC7460
80698,49:14.9,Browsed,364,11672,Teacher's resource book,5,1,5,Cancelled,DA7491B0-E499-4311-9BB7-2240A4EC7460
80699,49:14.9,Browsed,499,869,Introduction to management,5,1,5,Cancelled,DA7491B0-E499-4311-9BB7-2240A4EC7460
80700,38:14.3,Browsed,63,4964,The bed book,5,1,5,Cancelled,AD6E01C6-75AC-4293-AB0B-E41DD62813B0
80701,38:14.3,Browsed,255,15940,Science works,5,1,5,Cancelled,AD6E01C6-75AC-4293-AB0B-E41DD62813B0
80702,38:14.3,Added to Cart,440,16190,East German poetry,5,1,5,Browsed,AD6E01C6-75AC-4293-AB0B-E41DD62813B0
80703,38:14.3,Added to Cart,312,11116,American art,5,1,5,Browsed,AD6E01C6-75AC-4293-AB0B-E41DD62813B0
80704,14:11.6,Added to Cart,393,18180,Arts and minds,5,1,5,Added to Cart,8B4EC5B8-50FA-4590-B4EA-0259E0A9C87F
80705,14:11.6,Purchased,124,11990,The challenge of psychology,5,1,5,Completed,8B4EC5B8-50FA-4590-B4EA-0259E0A9C87F
80706,14:11.6,Browsed,184,20452,Science  philosophy  and physical geography,5,1,5,Cancelled,8B4EC5B8-50FA-4590-B4EA-0259E0A9C87F
80707,17:10.5,Browsed,103,2973,The exercise book,5,1,5,Cancelled,EB101B17-CB61-40EB-94A1-BA4228CD295F
80708,17:10.5,Purchased,266,20549,Art and Morality,5,1,5,Completed,EB101B17-CB61-40EB-94A1-BA4228CD295F
80709,17:10.5,Browsed,409,9872,Science focus,5,1,5,Cancelled,EB101B17-CB61-40EB-94A1-BA4228CD295F
80710,10:10.0,Purchased,141,5965,Exploring music,5,1,5,Completed,A723DDB8-11CB-4DD0-B0DE-D43D7651E675
80711,10:10.0,Browsed,250,6535,Two Old French Gauvain romances: part I  Le chevalier a l'Ep???e and La mule sans frein,5,1,5,Cancelled,A723DDB8-11CB-4DD0-B0DE-D43D7651E675
80712,10:10.0,Added to Cart,166,13458,Sport psychology,5,1,5,Browsed,A723DDB8-11CB-4DD0-B0DE-D43D7651E675
80713,10:10.0,Browsed,253,6920,Music first!,5,1,5,Cancelled,A723DDB8-11CB-4DD0-B0DE-D43D7651E675
80714,10:10.0,Added to Cart,80,19866,101 philosophy problems,5,1,5,Added to Cart,A723DDB8-11CB-4DD0-B0DE-D43D7651E675
80715,09:09.8,Browsed,372,2624,Dialogues concerning natural religion,5,1,5,Cancelled,1685CC05-A5BF-4FBD-8DDD-DB5F70A7F909
80716,09:09.8,Browsed,232,8540,On the art of the n? drama,5,1,5,Cancelled,1685CC05-A5BF-4FBD-8DDD-DB5F70A7F909
80717,09:09.8,Added to Cart,160,13131,Philosophy of religion,5,1,5,Added to Cart,1685CC05-A5BF-4FBD-8DDD-DB5F70A7F909
80718,09:09.8,Purchased,39,16333,One world divisible,5,1,5,Completed,1685CC05-A5BF-4FBD-8DDD-DB5F70A7F909
80719,09:09.8,Added to Cart,401,19028,Functional programming,5,1,5,Browsed,1685CC05-A5BF-4FBD-8DDD-DB5F70A7F909
80720,40:09.6,Purchased,106,15213,The complete shorter fiction of Oscar Wilde,5,1,5,Completed,ED275317-A217-4FFC-8162-5F85C0661BDC
80721,40:09.6,Browsed,415,21200,The Tower of London in English Renaissance drama,5,1,5,Cancelled,ED275317-A217-4FFC-8162-5F85C0661BDC
80722,40:09.6,Purchased,54,9426,The Big crocodile book,5,1,5,Completed,ED275317-A217-4FFC-8162-5F85C0661BDC
80723,40:09.6,Purchased,437,2346,SRA real science,5,1,5,Completed,ED275317-A217-4FFC-8162-5F85C0661BDC
80724,47:09.4,Added to Cart,164,21407,Second language learning through drama,5,1,5,Browsed,0C09406B-F053-441F-B16B-864B4E000494
80725,47:09.4,Browsed,415,13131,Philosophy of religion,5,1,5,Cancelled,0C09406B-F053-441F-B16B-864B4E000494
80726,47:09.4,Purchased,187,9022,Serious programming in BASIC,5,1,5,Completed,0C09406B-F053-441F-B16B-864B4E000494
80727,47:09.4,Added to Cart,153,20886,Blackstone's statutes on medical law,5,1,5,Added to Cart,0C09406B-F053-441F-B16B-864B4E000494
80728,01:09.1,Added to Cart,133,13315,Programming in C++,5,1,5,Added to Cart,271665D4-B169-4C4C-821C-075E363D0A50
80729,01:09.1,Purchased,388,14202,Fictions,5,1,5,Completed,271665D4-B169-4C4C-821C-075E363D0A50
80730,01:09.1,Browsed,320,9835,Applied fibre science,5,1,5,Cancelled,271665D4-B169-4C4C-821C-075E363D0A50
80731,24:09.0,Added to Cart,363,19996,Researching drama and arts education,5,1,5,Added to Cart,E0D08397-D1A3-45EB-A5A3-7C060A4D9D73
80732,24:09.0,Purchased,3,12482,Modern political systems,5,1,5,Completed,E0D08397-D1A3-45EB-A5A3-7C060A4D9D73
80733,35:08.8,Browsed,81,6387,Italian Renaissance art,5,1,5,Cancelled,D0C5FC82-8685-4C37-8313-1682759646CD
80734,35:08.8,Added to Cart,353,20170,Islam in world politics,5,1,5,Added to Cart,D0C5FC82-8685-4C37-8313-1682759646CD
80735,35:08.8,Browsed,264,7220,Psychology,5,1,5,Cancelled,D0C5FC82-8685-4C37-8313-1682759646CD
80736,26:08.6,Purchased,370,3693,Medical advice for the traveler,5,1,5,Completed,CC798FD1-9481-4993-B64E-6E5033D52B46
80737,26:08.6,Added to Cart,263,21567,Social science statistics,5,1,5,Added to Cart,CC798FD1-9481-4993-B64E-6E5033D52B46
80738,26:08.6,Purchased,310,21510,The politics of Congress,5,1,5,Completed,CC798FD1-9481-4993-B64E-6E5033D52B46
80739,26:08.6,Browsed,396,9707,The book of claypot cooking,5,1,5,Cancelled,CC798FD1-9481-4993-B64E-6E5033D52B46
80740,33:08.4,Browsed,430,8302,Political ideologies,5,1,5,Cancelled,22E472BD-037E-45A8-BCF2-EA71D244370E
80741,33:08.4,Browsed,56,13530,Social psychology,5,1,5,Cancelled,22E472BD-037E-45A8-BCF2-EA71D244370E
80742,33:08.4,Purchased,139,8474,Global Islamic politics,5,1,5,Completed,22E472BD-037E-45A8-BCF2-EA71D244370E
80743,33:08.4,Added to Cart,20,13853,Imagist poetry,5,1,5,Added to Cart,22E472BD-037E-45A8-BCF2-EA71D244370E
80744,33:08.4,Purchased,372,6474,The homosexual as hero in contemporary fiction,5,1,5,Completed,22E472BD-037E-45A8-BCF2-EA71D244370E
80745,33:08.4,Purchased,313,684,The complete crafty cook book,5,1,5,Completed,22E472BD-037E-45A8-BCF2-EA71D244370E
80746,33:08.4,Added to Cart,179,15996,Nepali politics,5,1,5,Browsed,22E472BD-037E-45A8-BCF2-EA71D244370E
80747,17:08.3,Purchased,76,1487,Music and you,5,1,5,Completed,90A74D57-4907-40D7-B5B6-84F2A1FFD467
80748,17:08.3,Added to Cart,310,21750,Readings in medical sociology,5,1,5,Browsed,90A74D57-4907-40D7-B5B6-84F2A1FFD467
80749,17:08.3,Purchased,13,16796,Reconstructing social psychology,5,1,5,Completed,90A74D57-4907-40D7-B5B6-84F2A1FFD467
80750,19:08.1,Added to Cart,93,17854,Geographical worlds,5,1,5,Browsed,31B87FE3-8A0A-4F7E-8CD4-E1FB1F76C8AC
80751,19:08.1,Added to Cart,406,1555,Share the music  Grade 4,5,1,5,Added to Cart,31B87FE3-8A0A-4F7E-8CD4-E1FB1F76C8AC
80752,19:08.1,Purchased,349,5855,A history of philosophy,5,1,5,Completed,31B87FE3-8A0A-4F7E-8CD4-E1FB1F76C8AC
80753,19:08.1,Purchased,496,3178,The adventures of Huckleberry Finn,5,1,5,Completed,31B87FE3-8A0A-4F7E-8CD4-E1FB1F76C8AC
80754,19:08.1,Purchased,388,15071,Journeymen in murder,5,1,5,Completed,31B87FE3-8A0A-4F7E-8CD4-E1FB1F76C8AC
80755,59:08.0,Purchased,447,20210,Holocaust fiction,5,1,5,Completed,5E2A4CCE-B08D-4374-96E2-D55F6B533293
80756,59:08.0,Browsed,373,4665,Art deco,5,1,5,Cancelled,5E2A4CCE-B08D-4374-96E2-D55F6B533293
80757,59:08.0,Added to Cart,152,3838,The grandma book,5,1,5,Added to Cart,5E2A4CCE-B08D-4374-96E2-D55F6B533293
80758,59:08.0,Added to Cart,21,767,The Christmas books,5,1,5,Browsed,5E2A4CCE-B08D-4374-96E2-D55F6B533293
80759,59:08.0,Browsed,166,9477,The farty joke book!,5,1,5,Cancelled,5E2A4CCE-B08D-4374-96E2-D55F6B533293
80760,29:07.8,Purchased,122,16825,An introduction to English poetry,5,1,5,Completed,5974F0DB-25D3-4715-980C-9DD4205E3900
80761,29:07.8,Added to Cart,139,5213,Invitation to psychology,5,1,5,Added to Cart,5974F0DB-25D3-4715-980C-9DD4205E3900
80762,29:07.8,Purchased,223,10556,Core python programming,5,1,5,Completed,5974F0DB-25D3-4715-980C-9DD4205E3900
80763,29:07.8,Purchased,72,12367,American business English program,5,1,5,Completed,5974F0DB-25D3-4715-980C-9DD4205E3900
80764,29:07.8,Added to Cart,494,15683,Problems of musical history,5,1,5,Browsed,5974F0DB-25D3-4715-980C-9DD4205E3900
80765,01:07.6,Browsed,450,5906,Medically important fungi,5,1,5,Cancelled,C60A4838-0833-46E4-9EBD-7271976602B0
80766,01:07.6,Purchased,262,1521,Music and you,5,1,5,Completed,C60A4838-0833-46E4-9EBD-7271976602B0
80767,01:07.6,Purchased,96,21760,Internet adventures,5,1,5,Completed,C60A4838-0833-46E4-9EBD-7271976602B0
80768,01:07.6,Browsed,309,20449,Archaeology  ritual  religion,5,1,5,Cancelled,C60A4838-0833-46E4-9EBD-7271976602B0
80769,01:07.6,Added to Cart,219,6530,A history of English drama  1660-1900,5,1,5,Added to Cart,C60A4838-0833-46E4-9EBD-7271976602B0
80770,44:07.5,Browsed,157,16308,Edith's book,5,1,5,Cancelled,273CA07D-AF33-4EB9-9608-505B6503F61E
80771,44:07.5,Purchased,426,9594,A green history of the world,5,1,5,Completed,273CA07D-AF33-4EB9-9608-505B6503F61E
80772,44:07.5,Browsed,477,20515,The history of science fiction,5,1,5,Cancelled,273CA07D-AF33-4EB9-9608-505B6503F61E
80773,35:07.3,Added to Cart,257,19050,Science insights,5,1,5,Browsed,A8EFA01B-6F6A-49CB-A617-22571814A4D6
80774,35:07.3,Added to Cart,436,158,The silly book,5,1,5,Added to Cart,A8EFA01B-6F6A-49CB-A617-22571814A4D6
80775,35:07.3,Purchased,220,18902,Music for viola,5,1,5,Completed,A8EFA01B-6F6A-49CB-A617-22571814A4D6
80776,35:07.3,Browsed,31,20199,Imperialism and theatre,5,1,5,Cancelled,A8EFA01B-6F6A-49CB-A617-22571814A4D6
80777,35:07.3,Added to Cart,278,4179,Political thinkers,5,1,5,Added to Cart,A8EFA01B-6F6A-49CB-A617-22571814A4D6
80778,35:07.3,Purchased,82,14395,Making music,5,1,5,Completed,A8EFA01B-6F6A-49CB-A617-22571814A4D6
80779,26:07.2,Browsed,27,19415,Evaluating family programs,5,1,5,Cancelled,7D151EB3-E150-4208-A50E-4D34B455AD8D
80780,26:07.2,Browsed,44,20390,The social science encyclopedia,5,1,5,Cancelled,7D151EB3-E150-4208-A50E-4D34B455AD8D
80781,26:07.2,Added to Cart,235,11964,The chef manager,5,1,5,Browsed,7D151EB3-E150-4208-A50E-4D34B455AD8D
80782,26:07.2,Purchased,409,7005,Strategic management,5,1,5,Completed,7D151EB3-E150-4208-A50E-4D34B455AD8D
80783,26:07.2,Added to Cart,135,7422,Moral philosophy,5,1,5,Browsed,7D151EB3-E150-4208-A50E-4D34B455AD8D
80784,26:07.2,Purchased,27,3741,Social psychology,5,1,5,Completed,7D151EB3-E150-4208-A50E-4D34B455AD8D
80785,45:07.0,Browsed,359,7170,Abnormal psychology,5,1,5,Cancelled,926EB3DB-5871-4FEE-AE6E-781391E9F8DE
80786,45:07.0,Added to Cart,172,18636,Principles of medical pharmacology,5,1,5,Added to Cart,926EB3DB-5871-4FEE-AE6E-781391E9F8DE
80787,45:07.0,Added to Cart,221,19011,Management,5,1,5,Added to Cart,926EB3DB-5871-4FEE-AE6E-781391E9F8DE
80788,45:07.0,Browsed,254,8331,Martial arts,5,1,5,Cancelled,926EB3DB-5871-4FEE-AE6E-781391E9F8DE
80789,08:06.8,Added to Cart,451,18088,Issues in political theory,5,1,5,Added to Cart,BCDD2C3F-DF52-4EDF-B8D8-F545DDF93378
80790,08:06.8,Purchased,420,16066,Religious politics and communal violence,5,1,5,Completed,BCDD2C3F-DF52-4EDF-B8D8-F545DDF93378
80791,08:06.8,Added to Cart,237,9295,Computer program design,5,1,5,Browsed,BCDD2C3F-DF52-4EDF-B8D8-F545DDF93378
80792,08:06.8,Added to Cart,373,8413,Management for martians,5,1,5,Browsed,BCDD2C3F-DF52-4EDF-B8D8-F545DDF93378
80793,08:06.8,Added to Cart,32,12292,Principles of constraint programming,5,1,5,Browsed,BCDD2C3F-DF52-4EDF-B8D8-F545DDF93378
80794,08:06.8,Added to Cart,116,21691,Linguistics for non-linguists,5,1,5,Added to Cart,BCDD2C3F-DF52-4EDF-B8D8-F545DDF93378
80795,51:06.7,Browsed,455,14010,The music of chance,5,1,5,Cancelled,24C5E010-B596-499B-A277-F44A74588E7F
80796,51:06.7,Purchased,92,3567,Psychology & politics,5,1,5,Completed,24C5E010-B596-499B-A277-F44A74588E7F
80797,51:06.7,Browsed,344,20883,Philosophy bites,5,1,5,Cancelled,24C5E010-B596-499B-A277-F44A74588E7F
80798,51:06.7,Purchased,457,20174,Models of political economy,5,1,5,Completed,24C5E010-B596-499B-A277-F44A74588E7F
80799,42:06.5,Added to Cart,422,1991,Radio and TV programming,5,1,5,Browsed,1A4776CB-2923-407B-BD03-EEC738626616
80800,42:06.5,Purchased,65,15724,The encyclopedia of popular music,5,1,5,Completed,1A4776CB-2923-407B-BD03-EEC738626616
80801,42:06.5,Purchased,83,17270,Psychology,5,1,5,Completed,1A4776CB-2923-407B-BD03-EEC738626616
80802,42:06.5,Added to Cart,396,5715,The jungle book,5,1,5,Browsed,1A4776CB-2923-407B-BD03-EEC738626616
80803,50:06.3,Browsed,71,3057,The Music book,5,1,5,Cancelled,87C06CA4-566E-40ED-8654-79DAD47D6BA5
80804,50:06.3,Browsed,251,11508,Toward non-essentialist sociolinguistics,5,1,5,Cancelled,87C06CA4-566E-40ED-8654-79DAD47D6BA5
80805,50:06.3,Browsed,414,12677,Political science,5,1,5,Cancelled,87C06CA4-566E-40ED-8654-79DAD47D6BA5
80806,50:06.3,Purchased,119,68,Deb's book,5,1,5,Completed,87C06CA4-566E-40ED-8654-79DAD47D6BA5
80807,50:06.3,Purchased,46,11905,Psychology and visual aesthetics,5,1,5,Completed,87C06CA4-566E-40ED-8654-79DAD47D6BA5
80808,20:06.1,Browsed,25,12250,Philosophy goes to school,5,1,5,Cancelled,B307E7F6-A6F3-46FA-8D68-5F84EC126260
80809,20:06.1,Browsed,53,13059,The psychology student writer's manual,5,1,5,Cancelled,B307E7F6-A6F3-46FA-8D68-5F84EC126260
80810,20:06.1,Added to Cart,282,9358,Adventure on Rainbow Island,5,1,5,Browsed,B307E7F6-A6F3-46FA-8D68-5F84EC126260
80811,20:06.1,Added to Cart,452,3215,The adventures of Thomas Jefferson Snodgrass,5,1,5,Added to Cart,B307E7F6-A6F3-46FA-8D68-5F84EC126260
80812,20:06.1,Browsed,79,20191,Doing drama research,5,1,5,Cancelled,B307E7F6-A6F3-46FA-8D68-5F84EC126260
80813,11:05.9,Browsed,445,11961,The art of today,5,1,5,Cancelled,25967FF2-3201-469B-9B47-B9FF6A7A7FA5
80814,11:05.9,Added to Cart,368,14466,Social psychology,5,1,5,Added to Cart,25967FF2-3201-469B-9B47-B9FF6A7A7FA5
80815,11:05.9,Purchased,110,13959,How poetry works,5,1,5,Completed,25967FF2-3201-469B-9B47-B9FF6A7A7FA5
80816,50:05.8,Purchased,67,9629,The politics of hope,5,1,5,Completed,0FA6FCA7-59BF-43DD-81AC-40C426C19075
80817,50:05.8,Purchased,29,10731,World history,5,1,5,Completed,0FA6FCA7-59BF-43DD-81AC-40C426C19075
80818,41:05.6,Added to Cart,161,15674,Ancient and Oriental music,5,1,5,Browsed,9C1C0B4C-BE3C-49FB-AEBC-7EA300B447C2
80819,41:05.6,Purchased,391,15910,The book of Small,5,1,5,Completed,9C1C0B4C-BE3C-49FB-AEBC-7EA300B447C2
80820,41:05.6,Purchased,115,12245,A discipline of programming,5,1,5,Completed,9C1C0B4C-BE3C-49FB-AEBC-7EA300B447C2
80821,41:05.6,Browsed,78,9026,Medical genetics,5,1,5,Cancelled,9C1C0B4C-BE3C-49FB-AEBC-7EA300B447C2
80822,41:05.6,Browsed,230,8780,The Book of political quotes,5,1,5,Cancelled,9C1C0B4C-BE3C-49FB-AEBC-7EA300B447C2
80823,36:05.3,Added to Cart,356,2560,Glencoe science voyages,5,1,5,Browsed,67967C19-CA91-4252-ABB4-FC3447CC3A8A
80824,36:05.3,Purchased,152,17451,Leitmotiv and drama,5,1,5,Completed,67967C19-CA91-4252-ABB4-FC3447CC3A8A
80825,36:05.3,Added to Cart,408,6007,Holt music,5,1,5,Added to Cart,67967C19-CA91-4252-ABB4-FC3447CC3A8A
80826,36:05.3,Purchased,341,462,Book bus activity book,5,1,5,Completed,67967C19-CA91-4252-ABB4-FC3447CC3A8A
80827,36:05.3,Purchased,96,20583,Classical philosophy,5,1,5,Completed,67967C19-CA91-4252-ABB4-FC3447CC3A8A
80828,36:05.3,Browsed,496,17810,Electric drives,5,1,5,Cancelled,67967C19-CA91-4252-ABB4-FC3447CC3A8A
80829,36:05.3,Added to Cart,185,3512,Polish politics,5,1,5,Added to Cart,67967C19-CA91-4252-ABB4-FC3447CC3A8A
80830,10:05.0,Added to Cart,282,9491,Winter science projects,5,1,5,Browsed,76201498-EFFF-4E3E-8E98-6B9D9898EBED
80831,10:05.0,Purchased,488,13217,Political tolerance,5,1,5,Completed,76201498-EFFF-4E3E-8E98-6B9D9898EBED
80832,10:05.0,Added to Cart,2,6451,Abnormal psychology,5,1,5,Browsed,76201498-EFFF-4E3E-8E98-6B9D9898EBED
80833,10:05.0,Purchased,482,1604,Retail management,5,1,5,Completed,76201498-EFFF-4E3E-8E98-6B9D9898EBED
80834,42:04.3,Browsed,4,79,The stone book,5,1,5,Cancelled,81FF8A20-F447-4AA0-8F58-FECAF9178D85
80835,42:04.3,Added to Cart,137,17700,Worlds of English and drama,5,1,5,Added to Cart,81FF8A20-F447-4AA0-8F58-FECAF9178D85
80836,33:04.1,Added to Cart,21,1034,Fiction,5,1,5,Added to Cart,CA8B037A-3C05-4FBE-B03A-341F931051DF
80837,33:04.1,Added to Cart,64,12737,On cooking,5,1,5,Browsed,CA8B037A-3C05-4FBE-B03A-341F931051DF
80838,33:04.1,Browsed,336,9447,The Basque history of the world,5,1,5,Cancelled,CA8B037A-3C05-4FBE-B03A-341F931051DF
80839,33:04.1,Added to Cart,332,17356,Music,5,1,5,Browsed,CA8B037A-3C05-4FBE-B03A-341F931051DF
80840,33:04.1,Added to Cart,256,6385,Art across time,5,1,5,Browsed,CA8B037A-3C05-4FBE-B03A-341F931051DF
80841,33:04.1,Purchased,110,8210,Drama and the teacher,5,1,5,Completed,CA8B037A-3C05-4FBE-B03A-341F931051DF
80842,33:04.1,Browsed,264,886,Anna's book,5,1,5,Cancelled,CA8B037A-3C05-4FBE-B03A-341F931051DF
80843,33:04.1,Purchased,355,18966,The diplomats' world,5,1,5,Completed,CA8B037A-3C05-4FBE-B03A-341F931051DF
80844,08:04.0,Added to Cart,29,8293,Finance for the non-accountant,5,1,5,Added to Cart,EAD1A528-6E95-4651-BB48-051A2F7FA63B
80845,08:04.0,Purchased,301,3394,Mexican politics,5,1,5,Completed,EAD1A528-6E95-4651-BB48-051A2F7FA63B
80846,03:03.7,Purchased,327,678,68000 machine code programming,5,1,5,Completed,7150A053-FEEF-4950-9F9A-CD3CEF2981CF
80847,03:03.7,Added to Cart,314,924,The bean book,5,1,5,Added to Cart,7150A053-FEEF-4950-9F9A-CD3CEF2981CF
80848,03:03.7,Added to Cart,104,13730,The moon book,5,1,5,Added to Cart,7150A053-FEEF-4950-9F9A-CD3CEF2981CF
80849,03:03.7,Browsed,328,263,Ski-plane adventure,5,1,5,Cancelled,7150A053-FEEF-4950-9F9A-CD3CEF2981CF
80850,03:03.7,Added to Cart,78,9756,Microcomputer control of power electronics and drives,5,1,5,Added to Cart,7150A053-FEEF-4950-9F9A-CD3CEF2981CF
80851,03:03.7,Added to Cart,469,7186,Essentials of psychology,5,1,5,Added to Cart,7150A053-FEEF-4950-9F9A-CD3CEF2981CF
80852,18:03.6,Browsed,444,5418,The floating book,5,1,5,Cancelled,97DACAAB-8A06-4E4C-92F6-7EA09B937033
80853,18:03.6,Browsed,93,10017,The psychology of reading,5,1,5,Cancelled,97DACAAB-8A06-4E4C-92F6-7EA09B937033
80854,54:03.6,Browsed,219,13161,Philosophy of economics,5,1,5,Cancelled,55C90BE0-E462-4953-BE65-0856F359F89F
80855,54:03.6,Browsed,179,15205,Comedy,5,1,5,Cancelled,55C90BE0-E462-4953-BE65-0856F359F89F
80856,37:03.4,Purchased,229,8278,The blue book,5,1,5,Completed,CCA59732-F4B5-4391-8919-46015B4D2785
80857,37:03.4,Purchased,310,12790,Managing,5,1,5,Completed,CCA59732-F4B5-4391-8919-46015B4D2785
80858,37:03.4,Added to Cart,278,20957,The final adventures of the robber Hotzenplotz,5,1,5,Browsed,CCA59732-F4B5-4391-8919-46015B4D2785
80859,37:03.4,Purchased,69,15802,Performing arts in India,5,1,5,Completed,CCA59732-F4B5-4391-8919-46015B4D2785
80860,41:03.3,Added to Cart,83,7054,Film art,5,1,5,Added to Cart,8D0217A3-E65B-4930-A892-E24EFBD1F7EA
80861,41:03.3,Added to Cart,171,19062,Science insights,5,1,5,Added to Cart,8D0217A3-E65B-4930-A892-E24EFBD1F7EA
80862,24:03.2,Browsed,472,4249,Investigating drama,5,1,5,Cancelled,0E09823F-73B3-4D36-AB35-D2797BBEAE83
80863,24:03.2,Added to Cart,142,11118,Applying psychology,5,1,5,Browsed,0E09823F-73B3-4D36-AB35-D2797BBEAE83
80864,24:03.2,Browsed,407,12503,Fundamental ANSI COBOL programming,5,1,5,Cancelled,0E09823F-73B3-4D36-AB35-D2797BBEAE83
80865,11:03.1,Browsed,188,1906,Strategic management,5,1,5,Cancelled,D28B3ED1-7056-49D8-B344-C594B83185A1
80866,11:03.1,Added to Cart,494,19436,Philosophy,5,1,5,Added to Cart,D28B3ED1-7056-49D8-B344-C594B83185A1
80867,11:03.1,Added to Cart,81,21351,Arabic poetry,5,1,5,Added to Cart,D28B3ED1-7056-49D8-B344-C594B83185A1
80868,11:03.1,Browsed,83,12751,Political ideologies,5,1,5,Cancelled,D28B3ED1-7056-49D8-B344-C594B83185A1
80869,15:03.0,Browsed,110,7262,Management,5,1,5,Cancelled,C67F2D2D-E674-4B09-B7D0-3B16CECD25CB
80870,15:03.0,Purchased,294,5640,Radical psychology,5,1,5,Completed,C67F2D2D-E674-4B09-B7D0-3B16CECD25CB
80871,15:03.0,Browsed,22,14443,The green book,5,1,5,Cancelled,C67F2D2D-E674-4B09-B7D0-3B16CECD25CB
80872,15:03.0,Browsed,322,18796,The experience of philosophy,5,1,5,Cancelled,C67F2D2D-E674-4B09-B7D0-3B16CECD25CB
80873,15:03.0,Purchased,393,10306,The Western world,5,1,5,Completed,C67F2D2D-E674-4B09-B7D0-3B16CECD25CB
80874,15:03.0,Added to Cart,343,11655,Task Book,5,1,5,Browsed,C67F2D2D-E674-4B09-B7D0-3B16CECD25CB
80875,15:03.0,Added to Cart,50,3881,The daddy book,5,1,5,Added to Cart,C67F2D2D-E674-4B09-B7D0-3B16CECD25CB
80876,15:03.0,Purchased,197,14729,The encyclopaedia of carriage driving,5,1,5,Completed,C67F2D2D-E674-4B09-B7D0-3B16CECD25CB
